Timestamp,Open,OpenScaled,High,Low,Close,CloseScaled,Volume,EMA_20,EMA_40,EMA_200,RSI,MACD,Signal,PercentChange
2018-01-09,274.4,27440,275.25,274.08,274.54,27454,57253957,277.12331,275.2281698,274.6729813,32.61078998,0.935495801,2.038287088,2
2018-01-08,273.31,27331,274.1,272.98,273.92,27392,57319192,276.8182329,275.1643566,274.6654889,20.85590466,0.582769336,1.747183537,1
2018-01-05,272.51,27251,273.56,271.95,273.42,27342,83523995,276.4945917,275.0792661,274.653096,11.43024619,0.259889407,1.449724711,6
2018-01-04,271.2,27120,272.16,270.54,271.61,27161,80636408,276.0293924,274.9100336,274.6228164,12.50801796,-0.140428365,1.131694096,4
2018-01-03,268.96,26896,270.64,268.96,270.47,27047,90070416,275.4999265,274.6934466,274.5814949,11.73991571,-0.543407493,0.796673778,6
2018-01-02,267.84,26784,268.81,267.4,268.77,26877,86655749,274.8589811,274.404498,274.523669,10.10989011,-0.988551739,0.439628675,7
2017-12-29,268.53,26853,268.55,266.64,266.86,26686,96007424,274.0971734,274.0364737,274.4474136,9.431060994,-1.478410601,0.05602082,-4
2017-12-28,267.89,26789,267.92,267.45,267.87,26787,45116139,273.5041093,273.7356701,274.3819667,15.625,-1.764785372,-0.308140419,2
2017-12-27,267.38,26738,267.73,267.01,267.32,26732,57750986,272.9151465,273.4227106,274.3116984,16.26712329,-2.0129162,-0.649095575,0
2017-12-26,267.05,26705,267.44,266.89,267.19,26719,45244433,272.3698944,273.1186759,274.2408357,13.85331781,-2.194751849,-0.95822683,-2
2017-12-22,267.6,26760,267.64,266.9,267.51,26751,78720873,271.9070473,272.845082,274.1738622,18.16958277,-2.286677194,-1.223916903,-1
2017-12-21,267.74,26774,268.39,267.3,267.58,26758,67032339,271.4949476,272.5882487,274.1082517,13.018598,-2.327055431,-1.444544608,2
2017-12-20,268.27,26827,268.33,266.69,267.03,26703,76751500,271.0697145,272.3171146,274.0378213,14.29693637,-2.376046295,-1.630844946,-1
2017-12-19,268.48,26848,268.53,267.09,267.17,26717,82382876,270.6983131,272.0660358,273.9694848,18.03127875,-2.376183909,-1.779912738,-4
2017-12-18,268.1,26810,268.6,267.98,268.2,26820,83653572,270.4603785,271.8774487,273.912077,22.38675958,-2.267047466,-1.877339684,6
2017-12-15,265.45,26545,267.04,265.39,266.51,26651,144610290,270.084152,271.615622,273.8384245,20.47808765,-2.290521221,-1.959975991,3
2017-12-14,267.09,26709,267.22,265.6,265.66,26566,100666692,269.6628042,271.3251038,273.7570471,19.92248062,-2.350615802,-2.038103953,-5
2017-12-13,267.06,26706,267.56,266.65,266.75,26675,102905409,269.3853943,271.101928,273.6873252,30.04926108,-2.283959239,-2.08727501,-1
2017-12-12,267.21,26721,267.32,266.35,266.78,26678,85195750,269.1372615,270.8911023,273.6185956,33.33333333,-2.203314248,-2.110482858,1
2017-12-11,266.31,26631,266.38,265.48,266.31,26631,83077533,268.8679985,270.6676339,273.5458733,37.5,-2.152514734,-2.118889233,3
2017-12-08,265.16,26516,265.52,264.03,265.51,26551,76563873,268.5481891,270.416042,273.4659144,42.26804124,-2.152002126,-2.125511812,5
2017-12-07,264.07,26407,264.43,262.94,264.07,26407,77218569,268.1216949,270.1064789,273.3724227,29.25764192,-2.241948065,-2.148799062,3
2017-12-06,263.3,26330,263.73,262.71,263.24,26324,75898566,267.6567716,269.7715288,273.2716025,28.38983051,-2.35308009,-2.189655268,0
2017-12-05,263.19,26319,265.15,263.04,263.19,26319,77994544,267.2313648,269.4504786,273.1712881,28.63247863,-2.417322217,-2.235188658,-4
2017-12-04,266.31,26631,266.8,264.08,264.14,26414,94040560,266.9369491,269.1914308,273.0814245,33.13313313,-2.36432306,-2.261015538,-2
2017-12-01,264.76,26476,265.31,260.76,264.46,26446,164390902,266.7010492,268.9606293,272.9956392,34.765625,-2.270328586,-2.262878148,-3
2017-11-30,263.76,26376,266.05,263.67,265.01,26501,127894389,266.5399969,268.7679157,272.9161801,40.13671875,-2.126938858,-2.23569029,8
2017-11-29,263.02,26302,263.63,262.2,262.71,26271,77512102,266.1752353,268.4724076,272.8146261,32.01612903,-2.173833642,-2.22331896,-1
2017-11-28,260.76,26076,262.9,260.65,262.87,26287,98971719,265.8604509,268.1991194,272.7156746,26.88638335,-2.173038004,-2.213262769,10
2017-11-27,260.41,26041,260.75,260,260.23,26023,52274922,265.3242175,267.8103819,272.591439,24.83974359,-2.358248966,-2.242260009,-1
2017-11-24,260.32,26032,260.48,260.16,260.36,26036,27856514,264.8514349,267.4469486,272.4697332,27.46598639,-2.466112267,-2.28703046,2
2017-11-22,260,26000,260.15,259.57,259.76,25976,45033392,264.3665363,267.0719755,272.3432681,18.98846495,-2.570379956,-2.343700359,-1
2017-11-21,259.18,25918,260.2,258.26,259.99,25999,69176799,263.9497234,266.7265133,272.2203501,20.40104621,-2.604431507,-2.395846589,6
2017-11-20,258.14,25814,258.52,257.86,258.3,25830,48075514,263.4116545,266.3154639,272.0818391,18.43971631,-2.736244757,-2.463926222,1
2017-11-17,258.22,25822,258.59,257.77,257.86,25786,75756833,262.8829255,265.9030022,271.9403283,18.97810219,-2.843434684,-2.539827915,-3
2017-11-16,257.52,25752,259.04,257.47,258.62,25862,67777027,262.4769326,265.5477338,271.8077877,26.60944206,-2.834384802,-2.598739292,8
2017-11-15,256.62,25662,257.22,255.63,256.44,25644,80811525,261.9019866,265.1034541,271.6548744,23.84615385,-2.968896891,-2.672770812,-6
2017-11-14,257.41,25741,257.85,256.52,257.73,25773,61315152,261.5046545,264.7437734,271.5163184,30.82865169,-2.937544289,-2.725725507,-3
2017-11-13,257.31,25731,258.59,257.27,258.33,25833,50228648,261.2023065,264.4309064,271.3851113,29.08567315,-2.831640749,-2.746908556,0
2017-11-10,257.73,25773,258.29,257.37,258.09,25809,59984662,260.9058964,264.1215939,271.2528216,26.93700217,-2.735543779,-2.7446356,-1
2017-11-09,257.73,25773,258.39,256.36,258.17,25817,93981044,260.6453348,263.8312723,271.1226443,24.36281859,-2.622698076,-2.720248096,-4
2017-11-08,258.47,25847,259.22,258.15,259.11,25911,50469579,260.4991124,263.6009663,271.0031155,34.97495826,-2.429412148,-2.662080906,1
2017-11-07,258.97,25897,259.35,258.09,258.67,25867,57502161,260.3249113,263.3604314,270.8803979,32.87112561,-2.28539141,-2.586743007,-1
2017-11-06,258.3,25830,259,258.22,258.85,25885,49652598,260.1844435,263.1404103,270.7606925,42.95918367,-2.132151329,-2.495824671,1
2017-11-03,257.77,25777,258.5,257.3,258.45,25845,59589730,260.0192584,262.9116098,270.638198,40.5163853,-2.019702248,-2.400600187,3
2017-11-02,257.41,25741,257.75,256.19,257.59,25759,56449535,259.7879005,262.6520191,270.5083652,39.49661181,-1.977188555,-2.31591786,0
2017-11-01,258.04,25804,258.43,257.07,257.49,25749,54202736,259.5690528,262.4002133,270.3788292,37.74509804,-1.92932525,-2.238599338,1
2017-10-31,257.18,25718,257.44,256.81,257.15,25715,60304781,259.3386668,262.1441053,270.2471991,43.50282486,-1.896961405,-2.170271752,1
2017-10-30,256.47,25647,257.6,256.41,256.75,25675,54285687,259.0921271,261.8809782,270.1128986,43.70034052,-1.881896154,-2.112596632,-4
2017-10-27,256.47,25647,257.89,255.63,257.71,25771,85562544,258.960496,261.6775159,269.9894867,44.95005549,-1.772065588,-2.044490423,8
2017-10-26,255.99,25599,256.3,255.48,255.62,25562,69797972,258.6423535,261.3820273,269.8465067,45.40358744,-1.832545166,-2.002101372,1
2017-10-25,256.18,25618,256.31,254,255.29,25529,103715291,258.3230817,261.0848552,269.7016658,34.67336683,-1.885370532,-1.978755204,-5
2017-10-24,256.6,25660,256.83,256.15,256.56,25656,66935910,258.1551692,260.8641306,269.570903,39.74507532,-1.803961681,-1.943796499,1
2017-10-23,257.48,25748,257.51,256.02,256.11,25611,63915306,257.9603912,260.6322218,269.4369637,38.80090498,-1.755519286,-1.906141057,-4
2017-10-20,256.7,25670,257.14,255.77,257.11,25711,89176377,257.8794015,260.4604061,269.3143073,44.56967213,-1.617787845,-1.848470414,5
2017-10-19,254.83,25483,255.83,254.35,255.79,25579,61903788,257.6804109,260.2325814,269.1797371,33.62919132,-1.596741413,-1.798124614,0
2017-10-18,255.9,25590,255.95,255.5,255.72,25572,40888330,257.4937051,260.0124555,269.0458093,34.90276356,-1.567639606,-1.752027613,0
2017-10-17,255.23,25523,255.52,254.98,255.47,25547,31560964,257.3009713,259.7908723,268.9107267,32.82520325,-1.546917226,-1.711005535,0
2017-10-16,255.21,25521,255.51,254.82,255.29,25529,38221675,257.1094502,259.5713175,268.775197,33.57588358,-1.52741203,-1.674286834,1
2017-10-13,255.14,25514,255.27,254.64,254.95,25495,54800435,256.9037883,259.3458874,268.6376329,35.49450549,-1.521846285,-1.643798724,1
2017-10-12,254.66,25466,255.06,254.37,254.64,25464,47065144,256.6881894,259.1163319,268.498353,34.69387755,-1.524872025,-1.620013384,-2
2017-10-11,254.51,25451,255.02,254.32,255.02,25502,47674325,256.5293142,258.9165109,268.36424,38.60962567,-1.479551769,-1.591921061,1
2017-10-10,254.6,25460,255.05,253.98,254.62,25462,43057363,256.3474748,258.706925,268.2274814,38.60962567,-1.45909229,-1.565355307,2
2017-10-09,254.63,25463,254.7,253.65,253.95,25395,35803138,256.1191438,258.4748798,268.0854169,29.24944812,-1.479882244,-1.548260695,-2
2017-10-06,254.15,25415,254.7,253.85,254.37,25437,80645998,255.9525587,258.2746418,267.9489451,41.54262517,-1.445801642,-1.527768884,-2
2017-10-05,253.54,25354,254.68,253.2,254.66,25466,63522757,255.8294579,258.0983178,267.8167168,45.71428571,-1.37949004,-1.498113115,5
2017-10-04,252.69,25269,253.44,252.56,253.16,25316,55953619,255.5752238,257.8574243,267.6708788,27.57255937,-1.431473941,-1.48478528,1
2017-10-03,252.32,25232,252.89,252.23,252.86,25286,66810169,255.3166311,257.6136475,267.5235069,28.12920592,-1.479820599,-1.483792344,2
2017-10-02,251.49,25149,252.32,251.29,252.32,25232,59022985,255.0312376,257.3554208,267.3722282,15.6384505,-1.543911906,-1.495816257,4
2017-09-29,250.34,25034,251.32,250.13,251.23,25123,85578002,254.669215,257.0566198,267.211609,16.17210682,-1.663483022,-1.52934961,3
2017-09-28,249.73,24973,250.44,249.63,250.35,25035,44778841,254.2578612,256.7294676,267.0438318,14.43708609,-1.808406454,-1.585160979,1
2017-09-27,249.88,24988,250.49,248.87,250.05,25005,81001426,253.8571125,256.4036399,266.874739,14.34210526,-1.925273458,-1.653183474,3
2017-09-26,249.42,24942,249.7,248.81,249.08,24908,54081959,253.4021494,256.0463892,266.6976769,12.99165673,-2.072274404,-1.73700166,0
2017-09-25,249.15,24915,249.55,248.08,248.93,24893,57064357,252.9762304,255.6992482,266.5208841,13.29268293,-2.175796234,-1.824760575,-3
2017-09-22,249.05,24905,249.63,249.02,249.44,24944,51214032,252.6394466,255.393919,266.350925,19.04761905,-2.191423922,-1.898093244,0
2017-09-21,249.88,24988,249.98,249.19,249.39,24939,48211398,252.3299755,255.1010449,266.1821596,15.11771995,-2.182682949,-1.955011185,-3
2017-09-20,250.07,25007,250.19,248.92,250.06,25006,59574083,252.1137873,254.8551403,266.0217401,22.6618705,-2.097513435,-1.983511635,0
2017-09-19,250,25000,250.07,249.6,249.97,24997,47108148,251.9096171,254.6168408,265.8620213,24.3556701,-2.014061384,-1.989621585,1
2017-09-18,249.61,24961,250.12,249.28,249.72,24972,46235238,251.7010821,254.3779705,265.7014042,19.36758893,-1.945669476,-1.980831163,2
2017-09-15,248.69,24869,249.29,248.57,249.19,24919,95432382,251.4619315,254.1248988,265.5371116,15.07024266,-1.912192403,-1.967103411,-4
2017-09-14,249.8,24980,250.32,249.6,250.09,25009,95446349,251.3312713,253.9280744,265.383409,28.76901798,-1.792377689,-1.932158267,-1
2017-09-13,249.72,24972,250.21,249.59,250.17,25017,59228002,251.2206741,253.7447537,265.2320318,30.81312411,-1.671698039,-1.880066221,0
2017-09-12,249.63,24963,250.09,249.42,250.05,25005,56896027,251.1091813,253.5645218,265.0809668,32.77693475,-1.567670415,-1.81758706,3
2017-09-11,248.04,24804,249.3,248.02,249.21,24921,71364848,250.9283069,253.3521061,264.9230467,34.06940063,-1.535310649,-1.761131778,10
2017-09-08,246.54,24654,247.11,246.3,246.58,24658,63832825,250.5141824,253.0217595,264.7405288,26.69962917,-1.702261707,-1.749357764,-2
2017-09-07,247.25,24725,247.27,246.4,246.87,24687,58034730,250.1671174,252.7216737,264.5627126,30.32178218,-1.790530922,-1.757592395,-1
2017-09-06,246.84,24684,247.28,246.23,246.9,24690,57916867,249.8559634,252.4376896,264.3869643,34.73389356,-1.83688964,-1.773451844,3
2017-09-05,247.26,24726,247.52,244.95,246.06,24606,91398777,249.4944431,252.1265828,264.2046064,31.67305236,-1.919285905,-1.802618656,-8
2017-09-01,247.92,24792,248.33,247.67,247.84,24784,62006989,249.3368771,251.9174812,264.0417745,41.20879121,-1.819974878,-1.806089901,1
2017-08-31,246.72,24672,247.77,246.05,247.49,24749,103803880,249.160984,251.7015065,263.8770802,39.89361702,-1.749346866,-1.794741294,6
2017-08-30,244.83,24483,246.32,244.62,246.01,24601,62030805,248.8608903,251.423872,263.6992983,30.16650343,-1.792138631,-1.794220761,4
2017-08-29,243.06,24306,245.15,242.93,244.85,24485,51135715,248.4789007,251.1031953,263.5117431,27.30496454,-1.897777322,-1.814932073,1
2017-08-28,245.17,24517,245.2,244.09,244.57,24457,40565606,248.1066245,250.7845029,263.3232681,27.23253758,-1.981251769,-1.848196012,0
2017-08-25,244.9,24490,245.61,244.39,244.56,24456,64445912,247.7688507,250.4808686,263.1365689,28.54494903,-2.02487133,-1.883531076,2
2017-08-24,245,24500,245.18,243.75,243.99,24399,50741671,247.4089602,250.1642409,262.9460558,20.84130019,-2.081440828,-1.923113026,-3
2017-08-23,244.33,24433,245.05,244.16,244.56,24456,50203837,247.1376306,249.8908633,262.7631099,24.38356164,-2.056571451,-1.949804711,-4
2017-08-22,243.57,24357,245.62,243.55,245.44,24544,63140101,246.9759515,249.673748,262.5907407,30.31596926,-1.943450755,-1.94853392,10
2017-08-21,242.64,24264,243.2,241.83,242.9,24290,65469736,246.5877657,249.3433212,262.3948129,26.47278151,-2.035296924,-1.965886521,0
2017-08-18,242.9,24290,244.19,242.2,242.71,24271,136747986,246.2184546,249.0197446,262.1989441,32.3609845,-2.099218602,-1.992552937,-2
2017-08-17,246.24,24624,246.6,243.09,243.09,24309,128490396,245.9205066,248.7304888,262.0088054,32.91139241,-2.095063579,-2.013055065,-16
2017-08-16,247.11,24711,247.57,246.45,246.94,24694,56573941,246.0176012,248.6431479,261.858867,50.1344086,-1.760810344,-1.962606121,1
2017-08-15,246.98,24698,247,246.16,246.51,24651,55242746,246.0644963,248.5390919,261.706142,51.55494126,-1.513166808,-1.872718258,-1
2017-08-14,245.59,24559,246.79,245.55,246.54,24654,73291919,246.1097824,248.4415752,261.5552351,44.88993711,-1.299506866,-1.75807598,9
2017-08-11,244.02,24402,244.8,243.75,244.12,24412,74869947,245.9202793,248.2307666,261.3817502,38.607167,-1.310348713,-1.668530527,1
2017-08-10,246.29,24629,246.44,243.7,243.76,24376,120361520,245.7145384,248.0126805,261.2064094,41.77029993,-1.332628238,-1.601350069,-15
2017-08-09,246.47,24647,247.31,246.06,247.25,24725,62523195,245.8607729,247.9754765,261.0675396,57.5,-1.056492502,-1.492378555,-1
2017-08-08,247.51,24751,248.91,246.83,247.26,24726,61719353,245.9940326,247.9405752,260.9301512,58.55054037,-0.827309318,-1.359364708,-3
2017-08-07,247.49,24749,247.87,247.37,247.87,24787,31995021,246.1726961,247.9371325,260.8001994,60.13472137,-0.589660848,-1.205423936,1
2017-08-04,247.52,24752,247.79,246.97,247.41,24741,60191838,246.2905346,247.9114188,260.6669636,60.54254007,-0.433444402,-1.051028029,1
2017-08-03,247.31,24731,247.34,246.64,246.96,24696,40785699,246.3542932,247.8650081,260.5305759,57.45341615,-0.342010498,-0.909224523,-2
2017-08-02,247.47,24747,247.6,246.37,247.44,24744,47211216,246.4576939,247.844276,260.4003214,56.36942675,-0.228186094,-0.773016837,0
2017-08-01,247.46,24746,247.5,246.716,247.32,24732,55050401,246.5398183,247.8187016,260.270169,66.64156627,-0.145979669,-0.647609403,2
2017-07-31,247.37,24737,247.48,246.53,246.77,24677,65838659,246.5617403,247.7675454,260.1358389,64.88269795,-0.123783983,-0.542844319,-1
2017-07-28,246.65,24665,247.06,246.13,246.91,24691,50088359,246.5949079,247.7257139,260.0042385,64.25373134,-0.093815466,-0.453038549,-2
2017-07-27,247.96,24796,248,245.68,247.2,24720,70766568,246.6525357,247.7000693,259.8768332,51.32113821,-0.046132834,-0.371657406,-1
2017-07-26,247.75,24775,247.79,247.13,247.43,24743,47575422,246.7265799,247.6868952,259.7529841,54.77178423,0.010098663,-0.295306192,0
2017-07-25,247.68,24768,247.8,247.16,247.42,24742,54915591,246.79262,247.6738759,259.6302678,54.57380457,0.053241873,-0.225596579,2
2017-07-24,246.79,24679,246.98,246.28,246.82,24682,46607836,246.7952276,247.6322234,259.5028025,67.30769231,0.038573541,-0.172762555,-1
2017-07-21,246.44,24644,246.91,246.18,246.88,24688,88711019,246.8033011,247.5955296,259.3772025,70.8,0.031427998,-0.131924444,-1
2017-07-20,247.28,24728,247.42,246.47,247.1,24710,47095050,246.8315582,247.5713574,259.2550412,48.22695035,0.043021343,-0.096935287,0
2017-07-19,246.02,24602,247,246.01,246.99,24699,51034260,246.8466479,247.5429985,259.133001,46.88221709,0.042839246,-0.06898038,5
2017-07-18,245.06,24506,245.72,244.67,245.66,24566,42742498,246.7336338,247.451145,258.9989413,28.11881188,-0.063888484,-0.067962001,0
2017-07-17,245.47,24547,245.91,245.33,245.53,24553,33502556,246.619002,247.3574306,258.864922,30.08474576,-0.157149373,-0.085799475,-1
2017-07-14,244.43,24443,245.97,244.31,245.56,24556,60234284,246.5181447,247.269751,258.7325347,33.72093023,-0.226032983,-0.113846177,4
2017-07-13,244.02,24402,244.55,243.76,244.42,24442,39471637,246.3183214,247.1307388,258.5901214,19.55645161,-0.368365919,-0.164750125,1
2017-07-12,243.3,24330,244.2,243.3,244.01,24401,59610405,246.0984812,246.9785076,258.4450456,18.47619048,-0.508388978,-0.233477896,7
2017-07-11,242.16,24216,242.55,240.85,242.19,24219,50290920,245.7262449,246.7449219,258.2833038,14.87730061,-0.757485233,-0.338279363,-1
2017-07-10,241.95,24195,242.8,241.76,242.37,24237,36663274,245.4066026,246.5315111,258.1249625,15.39634146,-0.929654832,-0.456554457,1
2017-07-07,241.21,24121,242.28,240.56,242.11,24211,56062000,245.0926404,246.3158276,257.9656097,11.02603369,-1.074691927,-0.580181951,6
2017-07-06,241.89,24189,242.03,240.34,240.55,24055,65400800,244.660008,246.0345677,257.79232,6.234096692,-1.300522221,-0.724250005,-10
2017-07-05,242.63,24263,243.01,241.7,242.77,24277,54427600,244.4800072,245.8753205,257.6428442,26.91161867,-1.285540005,-0.836508005,2
2017-07-03,242.88,24288,243.38,242.21,242.21,24221,39153800,244.2638161,245.6965244,257.4892835,27.01894317,-1.303824138,-0.929971232,1
2017-06-30,242.28,24228,242.71,241.58,241.8,24180,69340100,244.0291669,245.50645,257.3331713,25.52986513,-1.335997471,-1.011176479,1
2017-06-29,243.66,24366,243.72,239.96,241.35,24135,106949700,243.7740082,245.3036964,257.1741347,22.90292177,-1.381876891,-1.085316562,-9
2017-06-28,242.5,24250,243.72,242.23,243.49,24349,70042600,243.7469598,245.2152234,257.0379742,36.15506329,-1.231362171,-1.114525684,8
2017-06-27,243.04,24304,243.38,241.31,241.33,24133,82247700,243.5167731,245.0257003,256.8816759,33.92724573,-1.271712608,-1.145963068,-9
2017-06-26,243.9,24390,244.38,243.05,243.29,24329,56700500,243.4951757,244.941032,256.7464354,42.67973856,-1.13248047,-1.143266549,0
2017-06-23,242.91,24291,243.51,242.47,243.13,24313,66986800,243.460397,244.8526889,256.6109485,42.1257291,-1.023253234,-1.119263886,1
2017-06-22,242.96,24296,243.53,242.64,242.84,24284,44148100,243.4013116,244.754509,256.4739241,44.58161866,-0.949149237,-1.085240956,-1
2017-06-21,243.46,24346,243.59,242.41,242.95,24295,55977600,243.3583296,244.6664842,256.3393577,46.28851541,-0.871499106,-1.042492586,-1
2017-06-20,244.25,24425,244.26,242.99,243.01,24301,56906400,243.3251553,244.5856801,256.2067273,53.27476038,-0.79594417,-0.993182903,-7
2017-06-19,243.59,24359,244.73,243.48,244.66,24466,65123800,243.4522834,244.5893054,256.0918345,58.18441744,-0.596054187,-0.91375716,8
2017-06-16,242.77,24277,242.83,241.63,242.64,24264,84553100,243.3749231,244.4942174,255.9579854,51.68253968,-0.593792187,-0.849764165,-5
2017-06-15,242.68,24268,243.91,242.36,243.77,24377,66464900,243.4125494,244.4588897,255.8367119,60.50913838,-0.495110652,-0.778833463,-2
2017-06-14,244.86,24486,244.87,243.29,244.24,24424,78602300,243.4913542,244.4482121,255.7213217,55.41635962,-0.374660895,-0.697998949,-2
2017-06-13,243.98,24398,244.61,243.58,244.55,24455,60067000,243.5921777,244.4531774,255.6101643,58.78378378,-0.251292443,-0.608657648,4
2017-06-12,243.13,24313,243.42,242.38,243.36,24336,86108100,243.5700655,244.3998517,255.4882721,55.53191489,-0.246701291,-0.536266376,-1
2017-06-09,244.09,24409,245.01,241.95,243.41,24341,132256400,243.5548212,244.3515662,255.3680903,57.51824818,-0.23630422,-0.476273945,-2
2017-06-08,243.77,24377,244.33,243.17,243.78,24378,65950700,243.5762668,244.3236849,255.2527859,51.2154233,-0.195949772,-0.420209111,0
2017-06-07,243.6,24360,243.92,242.83,243.66,24366,54144300,243.5842414,244.2913101,255.1374348,61.77957533,-0.171672643,-0.370501817,1
2017-06-06,243.34,24334,243.98,243.12,243.21,24321,50375400,243.5485993,244.2385632,255.0187539,49.52267303,-0.186593153,-0.333720084,-4
2017-06-05,243.97,24397,244.3,243.76,243.99,24399,44698800,243.5906375,244.2264382,254.909015,54.77777778,-0.133934371,-0.293762941,-1
2017-06-02,243.42,24342,244.35,243.08,244.17,24417,88666100,243.6458149,244.2236851,254.8021591,57.48031496,-0.076792198,-0.250368793,3
2017-06-01,241.97,24197,243.38,241.64,243.36,24336,68962000,243.6185944,244.1815541,254.6883068,52.13764338,-0.09576295,-0.219447624,7
2017-05-31,241.84,24184,241.88,240.64,241.44,24144,91796000,243.4111092,244.0478198,254.5564829,43.1441048,-0.262697152,-0.22809753,-1
2017-05-30,241.34,24134,241.79,241.16,241.5,24150,35201900,243.2290988,243.9235359,254.4265676,33.97565923,-0.385706032,-0.25961923,-1
2017-05-26,241.54,24154,241.9,241.45,241.71,24171,43404500,243.0844227,243.8155585,254.3000346,44.22360248,-0.460932864,-0.299881957,-1
2017-05-25,241.2,24120,242.08,240.96,241.76,24176,64071700,242.9582872,243.7152874,254.1752581,35.58106169,-0.510629864,-0.342031538,4
2017-05-24,240.32,24032,240.73,239.93,240.61,24061,46927700,242.7346408,243.56381,254.0402804,26.2745098,-0.635485009,-0.400722232,2
2017-05-23,239.95,23995,240.24,239.51,240.05,24005,48341700,242.4789608,243.3924046,253.9010737,21.51898734,-0.770736361,-0.474725058,2
2017-05-22,238.9,23890,239.71,238.82,239.52,23952,61010600,242.197155,243.2035068,253.7579784,23.48066298,-0.910198403,-0.561819727,5
2017-05-19,237.33,23733,239.08,237.27,238.31,23831,115011400,241.8269497,242.9647992,253.6042672,19.64285714,-1.10561512,-0.670578806,6
2017-05-18,235.73,23573,237.75,235.43,236.77,23677,107047700,241.3453355,242.6626138,253.436762,13.37513062,-1.368968786,-0.810256802,4
2017-05-17,240.08,24008,240.08,235.75,235.82,23582,172174100,240.819113,242.3288278,253.2614709,12.30769231,-1.635482697,-0.975301981,-18
2017-05-16,240.64,24064,240.67,239.63,240.08,24008,51241800,240.7487213,242.2191289,253.130312,38.98662913,-1.485822854,-1.077406155,-1
2017-05-15,239.47,23947,240.44,239.45,240.3,24030,61918900,240.705986,242.1255128,253.0026472,36.48351648,-1.334085679,-1.12874206,5
2017-05-12,239.09,23909,239.43,238.67,238.98,23898,53912700,240.5416063,241.9720732,252.8631183,32.45436105,-1.305299167,-1.164053481,-2
2017-05-11,239.35,23935,239.57,238.13,239.38,23938,62358300,240.4309772,241.8456306,252.728958,36.16133519,-1.235961595,-1.178435104,-3
2017-05-10,239.39,23939,239.87,239.15,239.87,23987,54293800,240.3775508,241.7492584,252.6010081,43.93822394,-1.128463936,-1.168440871,1
2017-05-09,239.96,23996,240.19,239.04,239.44,23944,51363200,240.2882602,241.6366116,252.4700528,42.26726727,-1.065684129,-1.147889522,-1
2017-05-08,239.75,23975,239.92,239.17,239.66,23966,48385700,240.2284259,241.5401915,252.3425896,42.31057764,-0.986803265,-1.115672271,-1
2017-05-05,239.19,23919,239.72,238.68,239.7,23970,62001300,240.1780996,241.4504261,252.2167927,42.26726727,-0.910565514,-1.074650919,3
2017-05-04,238.83,23883,238.92,237.78,238.76,23876,61462700,240.0430425,241.3191858,252.0828943,42.94431732,-0.915444022,-1.04280954,1
2017-05-03,238.77,23877,238.88,237.7,238.48,23848,73137700,239.8941813,241.1806889,251.9475421,43.88152767,-0.931169986,-1.020481629,-2
2017-05-02,238.84,23884,238.98,238.3,238.77,23877,57375700,239.7871164,241.0630943,251.8164223,47.02144559,-0.909745372,-0.998334378,0
2017-05-01,238.68,23868,239.17,238.2,238.68,23868,66882500,239.6816768,240.9468458,251.6857116,51.61290323,-0.889771724,-0.976621847,2
2017-04-28,238.9,23890,238.93,237.93,238.08,23808,63532800,239.5291361,240.8069997,251.5503314,56.22032289,-0.911846254,-0.963666728,-3
2017-04-27,238.77,23877,238.95,237.98,238.6,23860,57410300,239.440647,240.6993412,251.4214724,63.76237624,-0.877268221,-0.946387027,0
2017-04-26,238.51,23851,239.53,238.35,238.4,23840,84702500,239.3415377,240.5871782,251.2919055,36.09271523,-0.856134228,-0.928336467,-1
2017-04-25,237.91,23791,238.95,237.81,238.55,23855,76698300,239.2661532,240.4878037,251.1651203,35.34338358,-0.817853928,-0.906239959,5
2017-04-24,237.18,23718,237.41,234.56,237.17,23717,119209900,239.0665196,240.3259596,251.0258654,34.99170813,-0.888627438,-0.902717455,10
2017-04-21,235.25,23525,235.31,234.13,234.59,23459,110389800,238.6401844,240.0461567,250.8623245,20.82825822,-1.139761926,-0.950126349,-4
2017-04-20,234.15,23415,235.85,233.78,235.34,23534,92572200,238.3258811,239.816588,250.7078735,23.25855962,-1.263701916,-1.012841463,8
2017-04-19,234.52,23452,234.95,233.18,233.44,23344,68699900,237.8605591,239.505535,250.5360538,19.81891348,-1.497971687,-1.109867508,-2
2017-04-18,233.72,23372,234.49,233.08,233.87,23387,83225800,237.4805058,239.2306308,250.3702225,21.47783251,-1.630143483,-1.213922703,-3
2017-04-17,233.11,23311,234.57,232.88,234.57,23457,68405400,237.2033148,239.003283,250.2130063,26.2719704,-1.659279295,-1.302994021,8
2017-04-13,233.64,23364,234.49,232.51,232.51,23251,92880400,236.7563324,238.6865375,250.036857,23.80553227,-1.827527816,-1.40790078,-7
2017-04-12,234.74,23474,234.96,233.77,234.03,23403,81864400,236.4966817,238.4593893,249.8775848,33.1055429,-1.817266369,-1.489773898,-5
2017-04-11,234.9,23490,235.18,233.34,235.06,23506,88045300,236.3598549,238.2935654,249.7301461,36.66427031,-1.706351944,-1.533089507,-2
2017-04-10,235.36,23536,236.26,234.73,235.34,23534,67615300,236.2627259,238.1494891,249.5869606,38.15602837,-1.577671389,-1.542005884,0
2017-04-07,235.15,23515,236,234.64,235.2,23520,74412300,236.1615139,238.0056116,249.4438068,39.44281525,-1.47004222,-1.527613151,-2
